link_id,source_link_id,road_no,road_class,road_name,length_km,chainage_from_km,chainage_to_km,surface,pavement_class,maintenance_station,maintenance_region,start_x_coordinate_dd,start_y_coordinate_dd,end_x_coordinate_dd,end_y_coordinate_dd,link_id_correction_status
C412_Link01,C412_Link01,C412,C,Kisoro - Kyanika,9.89,0.0,9.89,Bituminous,Paved,Kabale,Southern,29.68822721,-1.28338717,29.74022323,-1.34070182,Source ID retained
C413_Link01,C413_Link01,C413,C,Kalengyere bypass-Katojo-Rubuguri,28.218,0.0,28.218,Unsealed,Unpaved,Kabale,Southern,29.80408166,-1.2256214,29.68287315,-1.12377595,Source ID retained
C414_Link01,C414_Link01,C414,C,Katunguru - Ishasha,87.025,0.0,87.025,Unsealed,Unpaved,Kasese,Southern,29.62819684,-0.72737955,30.0661664,-0.14828728,Source ID retained
C415_Link01,C415_Link01,C415,C,Kabwohe - Nyakambu - Bihanga,21.129,0.0,21.129,Unsealed,Unpaved,Ibanda,Southern,30.37838711,-0.58010571,30.460241,-0.43457445,Source ID retained
C415_Link02,C415_Link02,C415,C,Bihanga - Bwizibwera,14.057,21.129,35.186,Unsealed,Unpaved,Ibanda,Southern,30.460241,-0.43457445,30.57403994,-0.43963835,Source ID retained
C416_Link01,C416_Link01,C416,C,Bihanga - Nsiika,13.222,0.0,13.222,Unsealed,Unpaved,Ibanda,Southern,30.45549685,-0.43850859,30.43435248,-0.36408993,Source ID retained
C416_Link02,C416_Link02,C416,C,Nsiika -  Bihanga -Katerera(Ishaka T/C),44.31,13.222,57.532,Unsealed,Unpaved,Ibanda,Southern,30.43435248,-0.36408993,30.24220119,-0.1801606,Source ID retained
C417_Link01,C417_Link01,C417,C,Ntungamo-Kakukuru,13.539,0.0,13.539,Bituminous,Paved,Kabale,Southern,30.26687853,-0.87447223,30.29452955,-0.97338025,Source ID retained
C417_Link02,C417_Link02,C417,C,Kakukuru-Kafunzo,16.132,13.539,29.671,Bituminous,Paved,Kabale,Southern,30.29452955,-0.97338025,30.42725584,-1.01534717,Source ID retained
C417_Link03,C417_Link03,C417,C,Kafunzo-Kakitumba,6.04,29.671,35.711,Bituminous,Paved,Kabale,Southern,30.42725584,-1.01534717,30.45933799,-1.05140385,Source ID retained
C418_Link01,C418_Link01,C418,C,Kakukuru - Rubale,11.343,0.0,11.343,Unsealed,Unpaved,Kabale,Southern,30.2949444,-0.9736644,30.20010854,-0.98593092,Source ID retained
C419_Link01,C419_Link01,C419,C,Kafunzo-Kikagati,30.111,0.0,30.111,Unsealed,Unpaved,Mbarara,Southern,30.42765036,-1.01504443,30.65812619,-1.04213317,Source ID retained
C419_Link02,C419_Link02,C419,C,Kikagati-Nsongezi,13.765,30.111,43.876,Bituminous,Paved,Mbarara,Southern,30.65812619,-1.04213317,30.75281466,-0.98848269,Source ID retained
C420_Link01,C420_Link01,C420,C,Kabale access roads,2.897,0.0,2.897,Bituminous,Paved,Kabale,Southern,29.99320001,-1.25953001,29.97401709,-1.24476438,Source ID retained
C421_Link01,C421_Link01,C421,C,Kahunga - Nyakyera-Rukoni,31.0,0.0,31.0,Unsealed,Unpaved,Mbarara,Southern,30.29899612,-0.93578348,30.49754628,-0.92812696,Source ID retained
C422_Link01,C422_Link01,C422,C,Rwentobo - Ngoma - Kizinga,18.188,0.0,18.188,Unsealed,Unpaved,Kabale,Southern,30.17856837,-1.11354925,30.3063668,-1.14613543,Source ID retained
C423_Link01,C423_Link01,C423,C,Rutobo - Kamwezi,17.685,0.0,17.685,Unsealed,Unpaved,Kabale,Southern,30.13131126,-1.15572886,30.23247622,-1.25106196,Source ID retained
C424_Link01,C424_Link01,C424,C,Old Kabale Road (Kigata - Kabunyonyi - N,20.068,0.0,20.068,Unsealed,Unpaved,Kabale,Southern,30.08085348,-1.25401344,30.03109156,-1.26169297,Source ID retained
C425_Link01,C425_Link01,C425,C,Katuna - Rubaya - Muko,66.59,0.0,66.59,Unsealed,Unpaved,Kabale,Southern,30.01070675,-1.42310673,29.82226342,-1.20850362,Source ID retained
C426_Link01,C426_Link01,C426,C,Kabale - Lake Bunyonyi,7.874,0.0,7.874,Unsealed,Unpaved,Kabale,Southern,29.97396767,-1.24474894,29.93803223,-1.26874106,Source ID retained
C427_Link01,C427_Link01,C427,C,Access to Kacwekano Agriculture Research,0.404,0.0,0.404,Unsealed,Unpaved,Kabale,Southern,29.94468977,-1.25844639,29.94270097,-1.25540642,Source ID retained
C428_Link01,C428_Link01,C428,C,Nyamirama - Ishasha,14.890186587,0.0,14.89,Bituminous,Paved,Kabale,Southern,29.63199146,-0.72444261,29.74861247,-0.69355101,Source ID retained
C429_Link01,C429_Link01,C429,C,Butobere - Muyumbu - Rwamucucu,18.254,0.0,18.254,Unsealed,Unpaved,Kabale,Southern,30.00358187,-1.25500374,30.05475164,-1.14254592,Source ID retained
C430_Link01,C430_Link01,C430,C,Rwashamaire - Rwahi,37.745,0.0,37.745,Unsealed,Unpaved,Kabale,Southern,30.1273269,-1.13979078,30.13397331,-0.83256078,Source ID retained
C431_Link01,C431_Link01,C431,C,Rubaare - Kyempene,7.88,0.0,7.88,Unsealed,Unpaved,Kabale,Southern,30.18814995,-1.01743257,30.11909054,-1.02515653,Source ID retained
C431_Link02,C431_Link02,C431,C,Kyempene - Rubirizi,15.755,7.88,23.635,Unsealed,Unpaved,Kabale,Southern,30.11909054,-1.02515653,29.99256073,-0.99839439,Source ID retained
C432_Link01,C432_Link01,C432,C,Kanungu - Rugyeyo - Kabaranga,30.663,0.0,30.663,Unsealed,Unpaved,Kabale,Southern,29.77685811,-0.89439364,29.90996714,-0.99682267,Source ID retained
C432_Link02,C432_Link02,C432,C,Kabaranga - Kisiizi,6.429,30.663,37.092,Unsealed,Unpaved,Kabale,Southern,29.90996449,-0.99682178,29.94165915,-1.01367186,Source ID retained
C433_Link01,C433_Link01,C433,C,Ikumba - Kanungu,46.813,0.0,46.813,Unsealed,Unpaved,Kabale,Southern,29.90795677,-1.13207377,29.7749479,-0.89732004,Source ID retained
C433_Link02,C433_Link02,C433,C,Kanungu - Kihihi,22.2255920639,46.813,70.127,Bituminous,Paved,Kabale,Southern,29.7749479,-0.89732004,29.70011704,-0.74610684,Source ID retained
C433_Link03,C433_Link03,C433,C,Kihihi - Kazinga,4.142,70.127,74.269,Bituminous,Paved,Kabale,Southern,29.70011704,-0.74610684,29.68019287,-0.71759117,Source ID retained
C433_Link04,C433_Link04,C433,C,Kazinga - Isaka,5.477,74.269,79.75,Unsealed,Unpaved,Kabale,Southern,29.68019287,-0.71759117,29.67047054,-0.67856899,Source ID retained
C434_Link01,C434_Link01,C434,C,Ikumba - Nfasha - Ruhija - Mpungu - Hama,63.56,0.0,63.56,Unsealed,Unpaved,Kabale,Southern,29.87699996,-1.1229756,29.64537895,-0.90612112,Source ID retained
C435_Link01,C435_Link01,C435,C,Rukungiri - Campbell,13.958987,0.0,13.958987,Bituminous,Paved,Kabale,Southern,29.85850193,-0.68783465,29.92404994,-0.77862219,Source ID retained
C436_Link01,C436_Link01,C436,C,Kisoro - Nyabwishenya,1.964,0.0,1.964,Unsealed,Unpaved,Kabale,Southern,29.69687958,-1.2824495,29.70794256,-1.270313,Source ID retained
C436_Link02,C436_Link02,C436,C,Nyabwishenya - Nteko,42.736,1.964,44.7,Unsealed,Unpaved,Kabale,Southern,29.70794256,-1.270313,29.58805585,-1.02371558,Source ID retained
C437_Link01,C437_Link01,C437,C,Nyakabande - Mutorere,4.932,0.0,4.932,Unsealed,Unpaved,Kabale,Southern,29.74041324,-1.27878687,29.7080875,-1.27022522,Source ID retained
C438_Link01,C438_Link01,C438,C,Kisoro - Nyarusiza,3.986,0.0,3.986,Unsealed,Unpaved,Kabale,Southern,29.6888465,-1.28452604,29.67868868,-1.31472521,Source ID retained
C438_Link02,C438_Link02,C438,C,Nyarusiza - Muhabura,4.886,3.986,8.872,Unsealed,Unpaved,Kabale,Southern,29.67868868,-1.31472521,29.66146403,-1.35223703,Source ID retained
C439_Link01,C439_Link01,C439,C,Natete - Busanza - Mpaka,18.389,0.0,18.389,Unsealed,Unpaved,Kabale,Southern,29.66220176,-1.26864981,29.58367577,-1.16113656,Source ID retained
C440_Link01,C440_Link01,C440,C,Kanyantorogo - Butogota,17.31,0.0,17.31,Unsealed,Unpaved,Kabale,Southern,29.71007964,-0.82789707,29.64525272,-0.90618612,Source ID retained
C440_Link02,C440_Link02,C440,C,Butogota - Kyeshero-Buhom,14.115,17.31,31.425,Unsealed,Unpaved,Kabale,Southern,29.64525272,-0.90618612,29.61647992,-0.98587574,Source ID retained
C441_Link01,C441_Link01,C441,C,Katojo - Kihihi,16.961,0.0,16.961,Unsealed,Unpaved,Kabale,Southern,29.78575856,-0.82673233,29.70000989,-0.74569566,Source ID retained
C442_Link01,C442_Link01,C442,C,Rukungiri - Ruerere,11.144,0.0,11.144,Unsealed,Unpaved,Kabale,Southern,29.92643641,-0.7909398,29.84655341,-0.79692074,Source ID retained
C442_Link02,C442_Link02,C442,C,Ruerere - Mitaano,21.211,11.144,32.355,Unsealed,Unpaved,Kabale,Southern,29.84655341,-0.79692074,29.78601215,-0.82711161,Source ID retained
C442_Link03,C442_Link03,C442,C,Mitaano - Kanungu,11.933,32.355,44.288,Unsealed,Unpaved,Kabale,Southern,29.78601215,-0.82711161,29.7749479,-0.89732004,Source ID retained
C443_Link01,C443_Link01,C443,C,Bugangari - Rwerere,10.63,0.0,10.63,Unsealed,Unpaved,Kabale,Southern,29.8460114,-0.79683457,29.85374914,-0.72346739,Source ID retained
C444_Link01,C444_Link01,C444,C,Access to Rukungiri PTTC,1.402,0.0,1.402,Unsealed,Unpaved,Kabale,Southern,29.96807124,-0.83508252,29.9666387,-0.84646452,Source ID retained
C445_Link01,C445_Link01,C445,C,Katobo - Bugangari,9.909,0.0,9.909,Unsealed,Unpaved,Kabale,Southern,29.89545979,-0.78753124,29.85375492,-0.72347703,Source ID retained
C445_Link02,C445_Link02,C445,C,Bugangari - Campbell,4.375,9.909,14.284,Unsealed,Unpaved,Kabale,Southern,29.85375492,-0.72347703,29.85850193,-0.68783465,Source ID retained
C445_Link03,C445_Link03,C445,C,Campbell - Bukurungu,6.442,14.284,20.726,Bituminous,Paved,Kabale,Southern,29.85850193,-0.68783465,29.84476088,-0.64817689,Source ID retained
C445_Link04,C445_Link04,C445,C,Bukurungu - Bwambara,22.656,20.726,43.338,Unsealed,Unpaved,Kabale,Southern,29.84476088,-0.64817689,29.80005848,-0.49165001,Source ID retained
C446_Link01,C446_Link01,C446,C,Bukurungu - Nyamirama,15.7821584218,0.0,15.7821584218,Bituminous,Paved,Kabale,Southern,29.84476088,-0.64817689,29.74861247,-0.69355101,Source ID retained
C446_Link02,C446_Link02,C446,C,Nyamirama - Kikongi - Burama,7.6158415782,15.7821584218,23.398,Bituminous,Paved,Kabale,Southern,29.74861247,-0.69355101,29.74838967,-0.75871365,Source ID retained
C447_Link01,C447_Link01,C447,C,Kabwohe - Kitagata - Kabira(Mitooma),50.5,0.0,50.5,Unsealed,Unpaved,Mbarara,Southern,30.37807957,-0.58006977,29.98664014,-0.715085,Source ID retained
C447_Link02,C447_Link02,C447,C,Kabira - Rukungiri,15.0,50.5,65.5,Unsealed,Unpaved,Kabale,Southern,29.98664014,-0.715085,29.92655199,-0.77376534,Source ID retained
C448_Link01,C448_Link01,C448,C,Mgahinga - Ntebeko,9.365,0.0,9.365,Unsealed,Unpaved,Kabale,Southern,29.67870926,-1.31469155,29.61919312,-1.35389371,Source ID retained
C449_Link01,C449_Link01,C449,C,Nyakabirizi-Burere-Nsiika,43.812,0.0,43.812,Unsealed,Unpaved,Ibanda,Southern,30.21994429,-0.54463468,30.4339033,-0.36348394,Source ID retained
C450_Link01,C450_Link01,C450,C,Kyambura - Katerera,18.566,0.0,18.566,Unsealed,Unpaved,Mbarara,Southern,30.10224346,-0.21364307,30.24216661,-0.1802572,Source ID retained
C450_Link02,C450_Link02,C450,C,Katerera - Buhindagye,8.864,18.566,27.43,Unsealed,Unpaved,Mbarara,Southern,30.24216661,-0.1802572,30.23327216,-0.11646084,Source ID retained
C450_Link03,C450_Link03,C450,C,Buhindagye - Mahyoro,8.269,27.43,35.699,Unsealed,Unpaved,Ibanda,Southern,30.23327216,-0.11646084,30.259096,-0.05779846,Source ID retained
C451_Link01,C451_Link01,C451,C,Kisoro army barracks off Kabale - Kisoro,0.093,0.0,0.093,Unsealed,Unpaved,Kabale,Southern,29.68953851,-1.28295601,29.68977213,-1.28376416,Source ID retained
C452_Link01,C452_Link01,C452,C,Rukungiri - Station Boundary,19.6,0.0,19.6,Unsealed,Unpaved,Kabale,Southern,29.92546832,-0.7831963,29.95874308,-0.65190966,Source ID retained
C452_Link02,C452_Link02,C452,C,Station Boundary - Mitooma HQ,13.9,19.6,33.5,Unsealed,Unpaved,Mbarara,Southern,29.95874308,-0.65190966,30.04665592,-0.6160746,Source ID retained
C452_Link03,C452_Link03,C452,C,Mitooma HQ - Ruhinda/Kashenyi,11.5,33.5,45.0,Bituminous,Paved,Mbarara,Southern,30.04665592,-0.6160746,30.13305329,-0.58479032,Source ID retained
C453_Link01,C453_Link01,C453,C,Nyakabande-Muganzi,2.105,0.0,2.105,Bituminous,Paved,Kabale,Southern,29.72155264,-1.2819342,29.72121111,-1.29853751,Source ID retained
C454_Link01,C454_Link01,C454,C,Rwashameire-Kyafora-Kiyenje,18.84,0.0,18.84,Unsealed,Unpaved,Kabale,Southern,30.13429168,-0.83485327,30.04010775,-0.93573354,Source ID retained
C455_Link01,C455_Link01,C455,C,Muhanga-Kyogo-Kamwezi,20.134,0.0,20.134,Unsealed,Unpaved,Kabale,Southern,30.123218,-1.1714605,30.23019619,-1.24553363,Source ID retained
C456_Link01,C456_Link01,C456,C,Rwabuteera-Kanyansande spur,6.74,0.0,6.74,Unsealed,Unpaved,Kabale,Southern,29.6508937,-0.92438331,29.61904936,-0.94688328,Source ID retained
C457_Link01,C457_Link01,C457,C,Kisoro - Muganzi - Chahi,5.1,0.0,5.1,Bituminous,Paved,Kabale,Southern,29.72118006,-1.29849478,29.72117925,-1.29849249,Source ID retained
C510_Link01,C510_Link01,C510,C,Mubuku-Maliba-Nyakalingijo,15.32,0.0,15.32,Unsealed,Unpaved,Kasese,Southern,30.12331871,0.26130266,30.07448964,0.33024716,Source ID retained
C511_Link01,C511_Link01,C511,C,Kasese - Kilembe mines,11.734,0.0,11.734,Bituminous,Paved,Kasese,Southern,30.08573118,0.17217757,30.00747714,0.20923922,Source ID retained
C512_Link01,C512_Link01,C512,C,Rugendabara - Kaswangali,24.661,0.0,24.661,Unsealed,Unpaved,Kasese,Southern,30.20072599,0.35516945,30.11687132,0.47082769,Source ID retained
C513_Link01,C513_Link01,C513,C,Kinyamaseke-Kisinga,12.747,0.0,12.747,Unsealed,Unpaved,Kasese,Southern,29.83532526,-0.00439124,29.90017089,0.07551865,Source ID retained
C513_Link02,C513_Link02,C513,C,Kisinga-Kyarumba-Kibirizi,26.445,12.747,39.192,Unsealed,Unpaved,Kasese,Southern,29.90017089,0.07551865,29.94526794,0.01093758,Source ID retained
C514_Link01,C514_Link01,C514,C,Kiburara -Kisinga,8.012,0.0,8.012,Unsealed,Unpaved,Kasese,Southern,29.89665768,0.00898075,29.90016359,0.07542125,Source ID retained
C514_Link02,C514_Link02,C514,C,Kisinga-Nsenyi,2.142,8.012,10.154,Unsealed,Unpaved,Kasese,Southern,29.90016359,0.07542125,29.89214616,0.09293605,Source ID retained
C515_Link01,C515_Link01,C515,C,Katojo-Mundongo-Bwera,7.656,0.0,7.656,Unsealed,Unpaved,Kasese,Southern,29.77275536,-0.01815355,29.75928094,0.0330421,Source ID retained
C516_Link01,C516_Link01,C516,C,Katojo-Katwe-Rwentale,38.816,0.0,38.816,Unsealed,Unpaved,Kasese,Southern,29.76854122,-0.01753249,30.03011997,-0.08141914,Source ID retained
C516_Link02,C516_Link02,C516,C,Rwentale-Lake George,16.422,38.816,55.238,Unsealed,Unpaved,Kasese,Southern,30.03011997,-0.08141914,30.15007952,-0.03200559,Source ID retained
C517_Link01,C517_Link01,C517,C,Kasese Railway station Road,0.764,0.0,0.764,Bituminous,Paved,Kasese,Southern,30.08588588,0.17233144,30.09207192,0.17049232,Source ID retained
C518_Link01,C518_Link01,C518,C,Hima army barracks off Kasese FP- Redone,3.722,0.0,3.722,Unsealed,Unpaved,Kasese,Southern,30.17996498,0.29812905,30.20553081,0.28506239,Source ID retained
C519_Link01,C519_Link01,C519,C,Nkenda - Bugoye,16.9328218335,0.0,16.9328218335,Unsealed,Unpaved,Kasese,Southern,30.11687631,0.25428627,30.02526177,0.3570811,Source ID retained
C520_Link01,C520_Link01,C520,C,Bwera - Kithoma,5.477,0.0,5.477,Unsealed,Unpaved,Kasese,Southern,29.75507466,0.03410254,29.750212,0.07411101,Source ID retained
C520_Link02,C520_Link02,C520,C,Kithoma - Kiraro,8.016,5.477,13.493,Unsealed,Unpaved,Kasese,Southern,29.750212,0.07411101,29.76252388,0.13226332,Source ID retained
C521_Link01,C521_Link01,C521,C,Muruseghe - Ihandiro,6.827,0.0,6.827,Unsealed,Unpaved,Kasese,Southern,29.75021896,0.07407104,29.78491032,0.09381928,Source ID retained
C522_Link01,C522_Link01,C522,C,Nchwera-Rwenshama,6.709,0.0,6.709,Unsealed,Unpaved,Kasese,Southern,29.8055454,-0.45463741,29.77447248,-0.4060964,Source ID retained
C523_Link01,C523_Link01,C523,C,Chanya-Nyuyo Institute,2.869,0.0,2.869,Unsealed,Unpaved,Kasese,Southern,30.07780706,0.33442971,30.07019961,0.34642812,Source ID retained
C539_Link01,C539_Link01,C539,C,Itojo - Sempaya,15.0,0.0,15.0,Unsealed,Unpaved,Fort Portal,Western,30.22732538,0.84056732,30.16786439,0.83886193,Source ID retained
C540_Link01,C540_Link01,C540,C,Fortportal-Kichwamba-Karugutu,27.414,0.0,27.414,Bituminous,Paved,Fort Portal,Western,30.27459331,0.65278715,30.22556111,0.787536,Source ID retained
C540_Link02,C540_Link02,C540,C,Karugutu-Bundibugyo - Lamia,76.2,27.414,103.614,Bituminous,Paved,Fort Portal,Western,30.22556111,0.787536,29.95792478,0.63006547,Source ID retained
C541_Link01,C541_Link01,C541,C,Karugutu - Ntoroko,50.281,0.0,50.281,Unsealed,Unpaved,Fort Portal,Western,30.22620947,0.78918768,30.5445203,1.05806952,Source ID retained
C542_Link01,C542_Link01,C542,C,Fortportal - Kijura - Kabende Bridge-Sogahe-Kyarusozi,59.78,0.0,59.78,Unsealed,Unpaved,Fort Portal,Western,30.29500653,0.65871233,30.55542339,0.76892626,Source ID retained
C543_Link01,C543_Link01,C543,C,Bubandi - Bundibugyo Army Barracks - Butama Health Center,4.75,0.0,4.75,Unsealed,Unpaved,Fort Portal,Western,29.97966156,0.6426182,29.99621934,0.60843868,Source ID retained
C544_Link01,C544_Link01,C544,C,Bubandi - Kahuka -Malindi,11.0,0.0,11.0,Unsealed,Unpaved,Fort Portal,Western,29.97236853,0.63711463,29.97131579,0.58237563,Source ID retained
C545_Link01,C545_Link01,C545,C,Nyahuka - Busalu - Butoogo,12.565,0.0,12.565,Unsealed,Unpaved,Fort Portal,Western,30.03026507,0.6692948,29.9745017,0.72829549,Source ID retained
C546_Link01,C546_Link01,C546,C,Kigarama-Gweri-Harubaho,6.415,0.0,6.415,Unsealed,Unpaved,Fort Portal,Western,30.31096211,0.58915395,30.28920801,0.63295229,Source ID retained
C547_Link01,C547_Link01,C547,C,Rwimi-Dura-Kamwenge,58.624,0.0,58.624,Unsealed,Unpaved,Fort Portal,Western,30.21619226,0.37924849,30.45217962,0.18019373,Source ID retained
C548_Link01,C548_Link01,C548,C,Rugombe-Kyarusozi-Katooke,15.0,0.0,15.0,Unsealed,Unpaved,Fort Portal,Western,30.50255414,0.66496138,30.70024743,0.73472673,Source ID retained
C549_Link01,C549_Link01,C549,C,Kakabara-Bujuzo-Katooke,45.144,0.0,45.144,Unsealed,Unpaved,Fort Portal,Western,30.72866585,0.74968139,30.95324405,0.52689137,Source ID retained
C550_Link01,C550_Link01,C550,C,Kakumiro-Kibale,32.205,0.0,32.205,Bituminous,Paved,Mubende,Central,31.32341584,0.78118151,31.0797834,0.77459164,Source ID retained
C550_Link02,C550_Link02,C550,C,Kibale-Kagadi,42.543,32.205,74.748,Bituminous,Paved,Hoima,Western,31.07965679,0.77489253,30.80891761,0.93774901,Source ID retained
C551_Link01,C551_Link01,C551,C,Kyegegwa-Hapuyo-kibale,36.551,0.0,36.551,Unsealed,Unpaved,Fort Portal,Western,31.05306225,0.4830192,31.07965679,0.77489253,Source ID retained
C552_Link01,C552_Link01,C552,C,Nyakaliiro-Kabagole,10.156,0.0,10.156,Unsealed,Unpaved,Ibanda,Southern,30.93052121,0.13409032,30.89175766,0.20367984,Source ID retained
C552_Link02,C552_Link02,C552,C,Kabagole-Kyegegwa,40.784,10.156,50.94,Unsealed,Unpaved,Ibanda,Southern,30.89175766,0.20367984,31.05424606,0.48138247,Source ID retained
C553_Link01,C553_Link01,C553,C,Kibaale-Kyebando - Pacwa,46.268,0.0,46.268,Unsealed,Unpaved,Hoima,Western,31.07623769,0.79026681,30.98751611,1.11321507,Source ID retained
C554_Link01,C554_Link01,C554,C,Ntandi - Kicyo - Bundibugyo,19.926,0.0,19.926,Unsealed,Unpaved,Fort Portal,Western,30.14350279,0.80577639,30.06320395,0.70587634,Source ID retained
C555_Link01,C555_Link01,C555,C,Nyakigumba-Katebwa,6.477,0.0,6.477,Unsealed,Unpaved,Fort Portal,Western,30.17105032,0.52899496,30.12296665,0.51383213,Source ID retained
C556_Link01,C556_Link01,C556,C,Bukuku - Rubona,16.879,0.0,16.879,Unsealed,Unpaved,Fort Portal,Western,30.17150692,0.55692769,30.19822772,0.67440703,Source ID retained
C557_Link01,C557_Link01,C557,C,Kasisi - Rutete -Kabata-Rwenkenzi-Kyanga,27.85,0.0,27.85,Unsealed,Unpaved,Fort Portal,Western,30.215355,0.39496985,30.3101457,0.57550319,Source ID retained
C558_Link01,C558_Link01,C558,C,Kakara - Rwebisengo,26.152,0.0,26.152,Unsealed,Unpaved,Fort Portal,Western,30.27856547,0.85079029,30.26743472,1.04378571,Source ID retained
C560_Link01,C560_Link01,C560,C,Butiti PTTC Access,1.855,0.0,1.855,Unsealed,Unpaved,Fort Portal,Western,30.54529192,0.6546408,30.54112352,0.64102818,Source ID retained
C561_Link01,C561_Link01,C561,C,Access to Canon Apollo PTTC,5.047,0.0,5.047,Unsealed,Unpaved,Fort Portal,Western,30.19845226,0.6742662,30.22895013,0.6632553,Source ID retained
C562_Link01,C562_Link01,C562,C,Access to Muhooti Army Barracks,6.0,0.0,6.0,Unsealed,Unpaved,Fort Portal,Western,30.27828688,0.65713384,30.25024006,0.7027024,Source ID retained
C563_Link01,C563_Link01,C563,C,Muhooro-Ndaiga-L. Albert,30.252,0.0,30.252,Unsealed,Unpaved,Hoima,Western,30.75959736,0.91521301,30.58578749,1.02287678,Source ID retained
C564_Link01,C564_Link01,C564,C,Kitumba-Harubako,2.948,0.0,2.948,Unsealed,Unpaved,Fort Portal,Western,30.30372233,0.64959087,30.28863563,0.63431504,Source ID retained
C564_Link02,C564_Link02,C564,C,Harubako-Kasusu,2.876,2.948,5.824,Unsealed,Unpaved,Fort Portal,Western,30.28861795,0.63447734,30.26729591,0.63655168,Source ID retained
C565_Link01,C565_Link01,C565,C,Kyenzige-Rugashali-Mabaale,30.085,0.0,30.085,Unsealed,Unpaved,Hoima,Western,30.84928106,0.97969162,30.91781174,1.04972708,Source ID retained
C566_Link01,C566_Link01,C566,C,Isunga-Bugwara,27.591,0.0,27.591,Unsealed,Unpaved,Hoima,Western,30.88815084,0.9091896,31.07857009,1.01911272,Source ID retained
C566_Link02,C566_Link02,C566,C,Bugwara-Kikwaya,8.653,27.591,36.244,Unsealed,Unpaved,Hoima,Western,31.07857009,1.01911272,31.14517383,1.0116326,Source ID retained
C567_Link01,C567_Link01,C567,C,Kakumiro - Nkooko,26.618,0.0,26.618,Unsealed,Unpaved,Mubende,Central,31.32383222,0.77987424,31.42948511,0.96048057,Source ID retained
C568_Link01,C568_Link01,C568,C,Kihura - Bwizi,27.714,0.0,27.714,Unsealed,Unpaved,Fort Portal,Western,30.7324839,0.58716249,30.72121346,0.39086432,Source ID retained
C568_Link02,C568_Link02,C568,C,Bwizi - Bisozi,19.735,27.714,47.449,Unsealed,Unpaved,Fort Portal,Western,30.72121346,0.39086432,30.59936361,0.28728809,Source ID retained
C568_Link03,C568_Link03,C568,C,Bisozi - Kahunge,19.567,47.449,67.016,Unsealed,Unpaved,Fort Portal,Western,30.59936361,0.28728809,30.44748671,0.32446123,Source ID retained
C569_Link01,C569_Link01,C569,C,Mpara - Kazinga - Bwizi,37.837,0.0,37.837,Unsealed,Unpaved,Fort Portal,Western,30.98426789,0.37650787,30.7220077,0.39245339,Source ID retained
C571_Link01,C571_Link01,C571,C,Kamwenge - Kabambiro - Bigusyo - Bihanga,22.682,0.0,22.682,Unsealed,Unpaved,Fort Portal,Western,30.45217962,0.18019373,30.59556906,0.22191039,Source ID retained
C572_Link01,C572_Link01,C572,C,Rwenjaza - Kabujogera,33.454,0.0,33.454,Unsealed,Unpaved,Ibanda,Southern,30.43597406,0.15064312,30.39495054,-0.09312653,Source ID retained
C573_Link01,C573_Link01,C573,C,Kamwenge Railway Access,2.0,0.0,2.0,Unsealed,Unpaved,Fort Portal,Western,30.43898982,0.1834957,30.45280301,0.18540196,Source ID retained
C574_Link01,C574_Link01,C574,C,Accesses to Rwimi Prisons,1.047,0.0,1.047,Unsealed,Unpaved,Kasese,Southern,30.21635367,0.37875658,30.22016273,0.37029396,Source ID retained
C575_Link01,C575_Link01,C575,C,Kibuku - Nyabushozi,15.0,0.0,15.0,Unsealed,Unpaved,Fort Portal,Western,30.30843091,1.0073182,30.23023279,0.91978701,Source ID retained
C578_Link01,C578_Link01,C578,C,Accesses to Ibuga,7.169,0.0,7.169,Unsealed,Unpaved,Kasese,Southern,30.20691299,0.36898423,30.2468268,0.32629128,Source ID retained
C579_Link01,C579_Link01,C579,C,Harugale - Bupompoli,8.0,0.0,8.0,Unsealed,Unpaved,Fort Portal,Western,30.06588747,0.68111287,30.07435735,0.66811792,Source ID retained
C590_Link01,C590_Link01,C590,C,Hoima (Parajwoki) -Biso,35.703,0.0,35.703,Bituminous,Paved,Hoima,Western,31.35009164,1.43676,31.37628904,1.70922973,Source ID retained
C590_Link02,C590_Link02,C590,C,Biso-Bukumi,17.596,35.703,53.299,Bituminous,Paved,Masindi,Western,31.37628904,1.70922973,31.3849211,1.79137638,Source ID retained
C591_Link01,C591_Link01,C591,C,Kabwoya - Kituti,41.302,0.0,41.302,Unsealed,Unpaved,Hoima,Western,31.08337182,1.24592474,30.7658046,1.2264085,Source ID retained
C592_Link01,C592_Link01,C592,C,Parajwoki-Buseruka,21.728,0.0,21.728,Bituminous,Paved,Hoima,Western,31.34378479,1.47919576,31.17332059,1.55012906,Source ID retained
C592_Link02,C592_Link02,C592,C,Buseruka-Kabaale,21.341,21.728,43.069,Bituminous,Paved,Hoima,Western,31.17332059,1.55012906,31.03313062,1.44492338,Source ID retained
C593_Link01,C593_Link01,C593,C,Bugambe-Buseruka,19.172,0.0,19.172,Unsealed,Unpaved,Hoima,Western,31.23708646,1.43718011,31.13733907,1.54874333,Source ID retained
C594_Link01,C594_Link01,C594,C,Bugambe-Kidoma,27.202,0.0,27.202,Unsealed,Unpaved,Hoima,Western,31.33929575,1.45594244,31.193184,1.36008112,Source ID retained
